Census Tract,Loan Amount
21111010320,225000
21111012302,295000
21111010311,225000
21111012204,245000
21111010307,395000
21111010402,275000
21111011905,85000
21111010314,175000
21111012407,185000
21111010320,275000
21111010402,345000
21111007501,325000
21111011517,205000
21111012703,195000
21111007502,405000
21111011907,245000
21111009700,305000
21111009700,275000
21111011406,135000
21111011709,185000
21111010402,235000
21111011506,205000
21111012103,165000
21111007601,215000
21111011003,225000
21111011406,75000
21111011508,85000
21111011516,145000
21111009600,235000
21111010315,525000
21111010313,365000
21111011517,295000
21111012407,85000
21111008400,95000
21111011517,15000
21111011519,155000
21111010006,105000
21111010102,65000
21111010307,245000
21111010311,155000
21111010104,225000
21111010317,255000
21111011603,275000
21111012203,105000
21111010307,175000
21111010402,245000
21111011508,35000
21111010402,285000
21111010001,125000
21111011709,385000
21111011404,135000
21111010901,195000
21111011110,155000
21111011706,185000
21111010319,185000
21111009600,375000
21111006900,115000
21111011518,245000
21111010500,285000
21111012105,385000
21111010402,115000
21111010406,275000
21111011513,295000
21111010007,295000
21111012411,155000
21111011708,235000
21111011601,465000
21111006500,225000
21111003800,85000
21111011601,405000
21111010320,255000
21111011102,245000
21111010309,295000
21111011712,205000
21111012203,155000
21111012003,215000
21111011111,335000
21111006600,285000
21111010402,205000
21111010307,355000
21111011003,175000
21111011708,205000
21111012203,165000
21111009700,135000
21111011517,105000
21111007502,205000
21111011515,35000
21111010902,225000
21111013100,235000
21111012204,225000
21111012204,275000
21111011506,185000
21111009700,285000
21111012503,95000
21111010602,245000
21111012202,135000
21111010102,295000
21111010701,375000
21111012703,65000
21111011505,205000
21111009400,185000
21111011515,145000
21111009600,325000
21111010307,415000
21111011509,115000
21111012003,295000
21111011003,195000
21111011102,375000
21111011907,145000
21111011709,215000
21111011601,355000
21111010902,185000
21111011709,435000
21111011519,235000
21111007602,95000
21111009300,175000
21111010307,165000
21111010007,175000
21111011519,225000
21111009700,205000
21111011709,205000
21111006400,195000
21111010104,95000
21111012204,155000
21111010314,245000
21111011708,225000
21111010005,55000
21111010500,15000
21111012406,45000
21111009700,165000
21111011708,245000
21111010307,265000
21111011709,315000
21111011709,435000
21111008400,265000
21111011709,335000
21111010309,275000
21111007502,395000
21111012103,175000
21111002700,105000
21111008900,325000
21111007800,175000
21111011508,275000
21111011513,195000
21111010307,355000
21111011405,165000
21111011519,285000
21111011707,35000
21111011707,45000
21111011106,55000
21111006600,215000
21111010007,295000
21111012701,55000
21111012204,265000
21111010317,255000
21111012302,195000
21111011520,275000
21111011513,155000
21111010307,265000
21111012703,145000
21111012203,225000
21111011106,295000
21111012411,175000
21111011710,185000
21111010008,305000
21111010406,185000
21111010319,225000
21111010402,105000
21111010311,225000
21111011708,75000
21111012204,75000
21111011711,215000
21111011508,205000
21111011519,285000
21111009700,275000
21111010601,205000
21111012604,135000
21111010312,105000
21111010307,305000
21111010007,235000
21111010316,305000
21111011520,285000
21111012601,125000
21111011111,115000
21111007800,235000
21111007000,225000
21111010004,105000
21111011708,155000
21111010320,55000
21111012105,245000
21111010402,275000
21111012407,195000
21111012407,215000
21111010901,125000
21111010005,95000
21111011102,195000
21111012204,115000
21111008700,105000
21111011508,165000
21111011109,165000
21111011707,65000
21111000800,65000
21111011709,105000
21111008800,145000
21111010902,75000
21111008900,355000
21111010307,245000
21111011102,245000
21111011111,275000
21111010902,225000
21111011709,335000
21111012203,165000
21111011003,255000
21111011709,235000
21111010314,235000
21111010307,295000
21111011109,245000
21111010313,185000
21111011604,185000
21111010314,145000
21111010307,345000
21111007800,175000
21111011508,255000
21111006900,115000
21111006400,195000
21111011709,185000
21111011518,245000
21111010500,285000
21111011520,55000
21111012802,75000
21111011707,195000
21111010309,275000
21111012202,25000
21111011601,35000
21111012406,115000
21111012302,95000
21111011506,255000
21111010318,185000
21111010307,235000
21111010402,175000
21111012502,115000
21111011601,295000
21111007601,55000
21111010902,85000
21111010316,105000
21111011110,205000
21111011604,265000
21111010307,315000
21111010102,225000
21111011406,135000
21111011520,375000
21111011517,355000
21111012501,135000
21111012302,195000
21111010500,205000
21111011514,135000
21111011709,215000
21111008900,225000
21111011514,135000
21111010313,275000
21111010307,335000
21111011102,375000
21111004600,15000
21111010602,285000
21111010315,405000
21111010313,235000
21111010307,275000
21111010309,135000
21111010007,245000
21111010314,355000
21111010309,185000
21111007602,155000
21111012604,225000
21111011709,225000
21111008200,95000
21111010307,275000
21111010705,185000
21111012301,135000
21111010307,205000
21111011517,155000
21111010314,315000
21111004500,135000
21111010309,285000
21111011114,135000
21111011515,195000
21111011601,235000
21111010314,245000
21111011601,75000
21111010007,205000
21111012001,215000
21111012204,185000
21111012407,205000
21111011904,75000
21111011904,75000
21111011003,195000
21111010307,275000
21111010102,105000
21111010311,245000
21111007502,145000
21111010313,125000
21111011603,175000
21111011513,95000
21111008300,365000
21111010317,245000
21111010102,265000
21111010006,195000
21111009800,165000
21111009800,185000
21111011004,205000
21111012203,135000
21111011601,245000
21111011603,235000
21111010316,385000
21111010500,235000
21111011709,215000
21111011003,235000
21111010705,405000
21111009300,185000
21111011905,185000
21111011506,185000
21111008800,195000
21111011508,165000
21111011508,195000
21111011004,135000
21111012410,165000
21111012203,195000
21111010405,85000
21111010403,315000
21111010103,265000
21111011708,255000
21111011601,735000
21111011110,275000
21111011517,215000
21111010402,415000
21111011004,165000
21111012103,85000
21111012106,135000
21111011709,105000
21111009700,175000
21111011506,255000
21111010406,105000
21111002100,65000
21111007502,45000
21111010702,395000
21111007501,405000
21111012503,55000
21111012406,105000
21111008900,395000
21111011516,255000
21111012106,105000
21111011110,265000
21111004400,165000
21111010307,235000
21111010317,475000
21111010313,385000
21111011706,195000
21111011520,175000
21111011508,175000
21111011003,245000
21111011506,265000
21111011518,235000
21111010500,425000
21111012302,205000
21111012105,285000
21111005200,215000
21111012002,215000
21111012103,95000
21111011515,165000
21111012409,145000
21111011709,185000
21111011003,225000
21111008200,85000
21111012104,75000
21111011002,75000
21111012406,135000
21111010706,245000
21111012703,65000
21111012406,155000
21111012203,155000
21111009300,195000
21111008700,185000
21111010702,245000
21111010007,55000
21111011519,315000
21111008200,345000
21111010317,235000
21111009400,145000
21111001800,45000
21111010102,195000
21111012407,25000
21111012202,195000
21111010315,365000
21111010319,105000
21111010316,385000
21111012701,35000
21111010315,315000
21111011114,185000
21111010901,245000
21111011601,255000
21111011102,265000
21111011517,195000
21111009106,95000
21111011003,55000
21111010405,225000
21111011604,15000
21111011106,105000
21111011505,155000
21111012502,155000
21111011004,135000
21111011604,305000
21111001400,125000
21111010406,335000
21111011601,215000
21111007100,165000
21111010318,205000
21111010403,285000
21111012106,195000
21111006500,135000
21111004600,155000
21111009700,175000
21111010406,295000
21111000800,195000
21111008100,285000
21111010406,275000
21111005600,105000
21111009105,155000
21111012410,145000
21111012406,135000
21111011110,155000
21111008700,295000
21111011517,95000
21111010312,195000
21111010307,285000
21111010902,115000
21111010902,175000
21111004000,135000
21111011517,125000
21111010315,345000
21111011406,125000
21111010307,275000
21111010316,385000
21111011519,335000
21111012202,275000
21111011301,105000
21111010403,225000
21111008700,355000
21111012003,195000
21111010402,25000
21111007900,475000
21111012107,245000
21111011005,135000
21111010314,235000
21111009000,65000
21111011518,295000
21111011110,175000
21111004400,165000
21111011114,105000
21111010312,55000
21111010702,175000
21111009900,95000
21111011111,65000
21111010102,255000
21111011113,75000
21111010405,175000
21111006200,75000
21111012411,25000
21111012001,65000
21111008800,215000
21111011709,335000
21111010307,285000
21111010311,205000
21111011709,285000
21111011518,285000
21111011109,155000
21111011110,255000
21111011102,205000
21111010307,415000
21111010406,105000
21111010102,225000
21111011004,215000
21111012407,205000
21111008800,195000
21111012204,185000
21111008400,25000
21111011106,175000
21111010317,95000
21111012410,165000
21111012407,195000
21111010705,25000
21111010004,55000
21111012411,205000
21111007601,55000
21111010902,145000
21111010307,185000
21111010800,335000
21111010500,265000
21111010705,255000
21111006900,225000
21111011709,295000
21111009600,135000
21111010316,405000
21111010307,165000
21111012301,135000
21111010307,195000
21111011515,165000
21111011707,175000
21111012411,155000
21111009300,155000
21111012104,105000
21111012703,95000
21111010405,165000
21111011506,145000
21111010005,125000
21111010405,35000
21111010706,55000
21111011514,15000
21111011520,145000
21111011601,395000
21111011709,345000
21111013100,325000
21111011604,315000
21111011709,285000
21111011106,225000
21111010313,395000
21111011109,265000
21111012105,85000
21111009106,105000
21111010102,185000
21111010314,255000
21111011102,185000
21111010316,235000
21111011110,145000
21111012204,125000
21111010314,255000
21111012302,385000
21111010319,225000
21111005200,305000
21111011601,235000
21111010307,345000
21111007602,155000
21111010001,335000
21111007800,245000
21111010405,225000
21111011709,275000
21111011706,355000
21111012411,185000
21111010313,465000
21111010314,365000
21111012203,245000
21111012107,205000
21111012703,155000
21111011110,235000
21111010004,155000
21111010309,385000
21111007800,325000
21111011520,145000
21111008200,305000
21111011111,285000
21111011520,425000
21111011519,285000
21111010006,235000
21111011708,295000
21111011506,135000
21111008800,245000
21111007603,225000
21111011106,205000
21111009900,355000
21111012203,185000
21111009300,215000
21111011711,195000
21111010004,105000
21111010315,185000
21111011514,165000
21111010315,185000
21111011907,95000
21111011601,285000
21111007501,345000
21111012406,105000
21111010008,225000
21111010315,205000
21111010706,45000
21111011515,15000
21111008400,215000
21111012501,125000
21111011520,195000
21111010320,175000
21111009700,305000
21111008300,345000
21111010318,295000
21111010701,285000
21111010313,385000
21111011106,105000
21111011112,275000
21111011508,125000
21111007100,65000
21111010406,195000
21111012105,225000
21111009800,185000
21111010007,165000
21111006400,185000
21111010318,295000
21111011515,235000
21111010004,295000
21111011114,295000
21111011603,295000
21111005100,225000
21111011112,335000
21111007603,445000
21111012407,135000
21111007100,75000
21111012703,185000
21111010901,135000
21111010004,285000
21111010402,195000
21111011519,275000
21111012203,285000
21111010406,275000
21111012106,145000
21111010701,365000
21111008900,175000
21111010307,455000
21111012411,235000
21111007603,445000
21111010001,365000
21111000400,55000
21111010320,115000
21111004600,95000
21111008700,165000
21111010702,55000
21111007501,205000
21111011505,115000
21111010800,185000
21111007502,55000
21111003700,275000
21111006300,135000
21111011514,205000
21111010313,205000
21111011709,205000
21111011709,245000
21111010007,165000
21111011601,35000
21111010902,35000
21111011519,215000
